created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness
2008-02-26 01:45:28+00:00,758354872,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 02:14:37+00:00,758452712,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 02:22:39+00:00,758479372,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 02:44:11+00:00,758551802,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 03:02:27+00:00,758613752,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 03:04:53+00:00,758622372,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 03:11:53+00:00,758647172,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 03:14:17+00:00,758654962,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 03:44:11+00:00,758753662,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 03:44:22+00:00,758754402,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 03:46:41+00:00,758763132,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 03:46:52+00:00,758763632,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 04:01:57+00:00,758812332,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 04:05:19+00:00,758822802,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 04:10:27+00:00,758839652,-90.88874,43.55692,Global stance,-0.267460002,believer,male,0.27249023,aggressive
2008-02-26 04:12:54+00:00,758848062,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 04:15:37+00:00,758856132,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 04:22:44+00:00,758877382,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 04:25:29+00:00,758885092,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 04:44:01+00:00,758937702,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 04:47:50+00:00,758947692,-122.41942,37.77493,Seriousness of Gas Emissions,0.211437625,believer,male,0.15441225,aggressive
2008-02-26 06:01:45+00:00,759143832,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 06:29:38+00:00,759213442,,,Weather Extremes,0.647994479,neutral,male,,aggressive
2008-02-26 06:43:11+00:00,759246842,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 06:45:56+00:00,759254112,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 07:02:10+00:00,759297952,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 07:04:20+00:00,759303592,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 07:12:08+00:00,759325682,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 07:14:17+00:00,759330762,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 07:22:25+00:00,759348772,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 07:24:33+00:00,759352832,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 07:44:02+00:00,759401622,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 07:46:27+00:00,759408502,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 08:11:56+00:00,759472842,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 08:14:22+00:00,759479682,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 08:30:03+00:00,759515792,,,Global stance,-0.076694043,believer,male,,not aggressive
2008-02-26 08:43:52+00:00,759553652,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 08:43:55+00:00,759553782,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 08:46:19+00:00,759560682,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 08:46:21+00:00,759560752,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 09:12:12+00:00,759632302,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 09:14:38+00:00,759639252,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 09:21:55+00:00,759659402,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 09:24:19+00:00,759664762,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 09:43:44+00:00,759717292,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 09:43:46+00:00,759717342,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 09:46:27+00:00,759725532,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 09:46:27+00:00,759725602,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:01:59+00:00,759767542,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:04:40+00:00,759775002,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:12:00+00:00,759795452,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:14:41+00:00,759802722,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:22:01+00:00,759819862,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:24:40+00:00,759825162,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:40:20+00:00,759865802,-0.12574,51.50853,Global stance,-0.395592079,believer,male,3.5505548,not aggressive
2008-02-26 10:43:49+00:00,759874982,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:44:02+00:00,759875612,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:46:28+00:00,759882252,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 10:46:43+00:00,759883202,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 11:12:01+00:00,759956032,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 11:14:42+00:00,759963592,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 11:22:11+00:00,759984372,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 11:24:51+00:00,759991512,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 11:43:47+00:00,760048762,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 11:44:08+00:00,760050112,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 11:46:28+00:00,760057762,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 11:46:34+00:00,760058002,,,Weather Extremes,-0.469866192,believer,female,,not aggressive
2008-02-26 11:46:49+00:00,760058812,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 12:02:35+00:00,760104702,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 12:05:01+00:00,760111982,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 12:20:27+00:00,760159232,-0.12574,51.50853,Global stance,0.585517678,neutral,male,3.5505548,not aggressive
2008-02-26 13:45:56+00:00,760444482,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 13:46:12+00:00,760445632,,,Weather Extremes,-0.389041332,neutral,male,,aggressive
2008-02-26 14:16:50+00:00,760573402,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 14:50:45+00:00,760716252,-86.78444,36.16589,Weather Extremes,0.280759676,neutral,male,1.0357444,not aggressive
2008-02-26 15:01:25+00:00,760761382,7.5968304,47.5632757,Politics,0.104455363,neutral,male,5.090799,not aggressive
2008-02-26 15:05:02+00:00,760778892,,,Weather Extremes,-0.489065508,denier,male,,aggressive
2008-02-26 15:39:12+00:00,760925342,,,Weather Extremes,-0.151952877,denier,male,,aggressive
2008-02-26 15:40:54+00:00,760933572,-72.3297462,18.572662,Global stance,-0.496028301,neutral,female,0.42016792,aggressive
2008-02-26 15:47:43+00:00,760965702,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 15:49:39+00:00,760974382,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:02:26+00:00,761033862,,,Importance of Human Intervantion,0.294478029,believer,female,,aggressive
2008-02-26 16:06:30+00:00,761053772,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:08:31+00:00,761063422,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:14:55+00:00,761093252,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:16:51+00:00,761102692,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:24:42+00:00,761136982,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:26:41+00:00,761145142,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:45:53+00:00,761228632,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:46:26+00:00,761231302,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:47:47+00:00,761237142,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 16:48:19+00:00,761239432,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:00:07+00:00,761288872,,,Global stance,0.050502802,believer,male,,aggressive
2008-02-26 17:04:37+00:00,761309912,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:06:33+00:00,761318282,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:14:14+00:00,761352922,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:16:08+00:00,761360862,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:24:11+00:00,761393102,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:26:08+00:00,761400182,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:45:25+00:00,761480332,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:46:15+00:00,761484082,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:47:19+00:00,761488842,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 17:48:11+00:00,761492572,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:03:52+00:00,761559342,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:05:48+00:00,761567482,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:14:24+00:00,761602932,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:16:16+00:00,761610262,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:16:30+00:00,761611252,-121.890583,37.3361905,Importance of Human Intervantion,0.039583568,neutral,male,0.32044017,not aggressive
2008-02-26 18:23:56+00:00,761640752,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:25:51+00:00,761648152,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:45:36+00:00,761731112,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:46:11+00:00,761733572,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:47:32+00:00,761739512,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:48:04+00:00,761741972,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 18:59:16+00:00,761786942,,,Weather Extremes,-0.229587047,neutral,male,,aggressive
2008-02-26 19:09:47+00:00,761831652,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 19:11:49+00:00,761840372,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 19:50:28+00:00,761990022,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 19:50:42+00:00,761990912,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 19:52:27+00:00,761998612,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 19:52:36+00:00,761999322,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 20:06:04+00:00,762053592,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 20:15:06+00:00,762089062,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 20:25:30+00:00,762125612,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 20:41:04+00:00,762184512,-95.67804,39.04833,Weather Extremes,-0.415595207,neutral,male,-3.3023705,not aggressive
2008-02-26 20:41:58+00:00,762187822,,,Weather Extremes,0.730800095,neutral,male,,not aggressive
2008-02-26 20:46:44+00:00,762206562,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 20:46:58+00:00,762207512,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 21:05:11+00:00,762277432,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 21:15:00+00:00,762315562,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 21:15:30+00:00,762317612,,,Donald Trump versus Science,-0.156740414,believer,male,,not aggressive
2008-02-26 21:24:56+00:00,762351262,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 21:46:34+00:00,762434762,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 22:04:54+00:00,762505892,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 22:15:21+00:00,762549392,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 22:25:01+00:00,762588302,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 22:46:29+00:00,762674332,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 22:46:40+00:00,762674902,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 22:49:56+00:00,762687282,-80.19362,25.7741728,Ideological Positions on Global Warming,0.544882891,neutral,female,3.5780263,aggressive
2008-02-26 22:58:47+00:00,762722912,,,Seriousness of Gas Emissions,0.360069313,believer,male,,aggressive
2008-02-26 23:04:43+00:00,762748202,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 23:15:10+00:00,762788942,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 23:24:40+00:00,762827812,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-26 23:46:30+00:00,762912892,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-27 00:10:53+00:00,763006722,,,Global stance,-0.01462172,neutral,male,,not aggressive
2008-02-27 00:18:30+00:00,763034582,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-27 00:25:06+00:00,763055922,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-27 00:29:19+00:00,763069042,-86.7743531,36.1622296,Weather Extremes,-0.513209699,neutral,male,-5.8134465,aggressive
2008-02-27 00:41:32+00:00,763110842,,,Global stance,-0.026800544,believer,male,,not aggressive
2008-02-27 00:46:17+00:00,763126072,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-27 00:46:31+00:00,763127032,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-27 01:04:57+00:00,763191862,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-27 01:14:45+00:00,763228382,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-27 01:17:15+00:00,763237482,-77.03637,38.89511,Weather Extremes,0.144446814,denier,undefined,-0.021795265,aggressive
2008-02-27 01:18:12+00:00,763240942,145,-20,Weather Extremes,-0.424157913,neutral,male,-1.5163871,not aggressive
2008-02-27 01:24:40+00:00,763264752,,,Importance of Human Intervantion,-0.496694833,neutral,male,,aggressive
2008-02-27 02:15:03+00:00,763446532,-122.6741949,45.5202471,Importance of Human Intervantion,-0.060190469,believer,male,2.187604,not aggressive
2008-02-27 02:38:11+00:00,763522312,,,Global stance,-0.000903757,neutral,male,,not aggressive
2008-02-27 03:47:14+00:00,763696794,,,Donald Trump versus Science,-0.007547286,believer,female,,aggressive
2008-02-27 04:03:35+00:00,763719962,-86.7743531,36.1622296,Weather Extremes,-0.357726399,neutral,male,-5.8134465,not aggressive
2008-02-27 04:21:23+00:00,763736563,-103.61797,48.14697,Weather Extremes,-0.460917559,neutral,female,1.6879824,not aggressive
2008-02-27 06:00:39+00:00,763789079,,,Undefined / One Word Hashtags,-0.385585989,neutral,female,,not aggressive
2008-02-27 08:20:04+00:00,763837288,,,Global stance,-0.524677647,believer,male,,not aggressive
2008-02-27 08:50:05+00:00,763847422,,,Global stance,-0.475880022,believer,male,,not aggressive
2008-02-27 08:59:31+00:00,763850702,,,Donald Trump versus Science,-0.157454947,denier,male,,not aggressive
2008-02-27 12:08:43+00:00,763914943,,,Importance of Human Intervantion,-0.045262576,believer,male,,not aggressive
2008-02-27 12:50:53+00:00,763930071,,,Weather Extremes,0.459634971,denier,male,,not aggressive
2008-02-27 12:55:42+00:00,763931932,,,Weather Extremes,0.533654202,denier,male,,not aggressive
2008-02-27 13:14:13+00:00,763963454,,,Weather Extremes,0.682705993,neutral,undefined,,not aggressive
2008-02-27 13:44:49+00:00,763975086,-74.0072568,40.8860164,Donald Trump versus Science,-0.724272428,believer,male,0.58620656,aggressive
2008-02-27 13:52:24+00:00,763978215,-122.33405,48.42122,Weather Extremes,0.034460526,neutral,female,1.8051889,aggressive
2008-02-27 13:55:52+00:00,763979503,,,Significance of Pollution Awareness Events,0.072316002,believer,male,,aggressive
2008-02-27 14:43:58+00:00,764000132,,,Politics,-0.602783699,neutral,male,,aggressive
2008-02-27 15:02:42+00:00,764008711,-79.4163,43.70011,Weather Extremes,-0.285944227,believer,male,-6.548074,not aggressive
2008-02-27 15:19:50+00:00,764017065,-84.38798,33.749,Weather Extremes,-0.322012384,denier,male,-5.0926833,not aggressive
2008-02-27 15:28:07+00:00,764020572,-1.556617931,53.1185033,Importance of Human Intervantion,-0.498896094,neutral,female,1.8068403,aggressive
2008-02-27 15:33:28+00:00,764023230,-75.690308,45.421106,Weather Extremes,-0.005472777,neutral,male,-3.7718682,not aggressive
2008-02-27 16:19:32+00:00,764045455,,,Weather Extremes,-0.514977584,believer,female,,aggressive
2008-02-27 16:51:44+00:00,764059721,,,Weather Extremes,0.648665736,believer,male,,not aggressive
2008-02-27 16:54:37+00:00,764061023,-82.6881395,40.2253569,Donald Trump versus Science,-0.529031927,neutral,female,-5.501427,aggressive
2008-02-27 17:00:04+00:00,764063236,,,Global stance,-0.0451193,neutral,male,,aggressive
2008-02-27 17:21:12+00:00,764072522,-122.67621,45.52345,Impact of Resource Overconsumption,-0.655753477,neutral,male,2.187604,not aggressive
2008-02-27 17:27:05+00:00,764074848,,,Weather Extremes,-0.332807018,neutral,male,,not aggressive
2008-02-27 17:39:40+00:00,764080183,,,Politics,0.40843454,neutral,male,,aggressive
2008-02-27 18:32:14+00:00,764100892,,,Importance of Human Intervantion,0.438754453,believer,male,,not aggressive
2008-02-27 18:32:19+00:00,764100932,,,Importance of Human Intervantion,-0.015241773,believer,male,,not aggressive
2008-02-27 18:32:25+00:00,764100967,,,Global stance,0.673457053,believer,male,,not aggressive
2008-02-27 18:33:01+00:00,764101232,,,Global stance,-0.494294286,believer,male,,not aggressive
2008-02-27 18:50:45+00:00,764108221,-122.3300624,47.6038321,Global stance,-0.413487747,believer,female,2.1407156,not aggressive
2008-02-27 19:02:28+00:00,764112913,18.417396,-33.928992,Global stance,-0.102049616,believer,male,-0.27329,not aggressive
2008-02-27 19:57:50+00:00,764132329,,,Importance of Human Intervantion,0.401388079,neutral,male,,aggressive
2008-02-27 20:30:41+00:00,764144548,,,Politics,-0.370547259,believer,female,,aggressive
2008-02-27 20:53:38+00:00,764153533,-82.67927,27.77086,Donald Trump versus Science,-0.455132077,neutral,female,-1.7186215,aggressive
2008-02-27 21:56:47+00:00,764172793,-74.00597,40.71427,Weather Extremes,-0.452667343,neutral,male,0.58620656,not aggressive
2008-02-27 22:33:18+00:00,764185882,-86.78444,36.16589,Weather Extremes,0.024854582,believer,male,-5.8134465,not aggressive
2008-02-27 22:40:29+00:00,764188362,-0.1276474,51.5073219,Politics,0.477137317,believer,male,1.7254109,not aggressive
2008-02-27 22:40:33+00:00,764188381,-0.1276474,51.5073219,Global stance,-0.489405262,believer,male,1.7254109,aggressive
2008-02-27 22:41:20+00:00,764188679,-0.1276474,51.5073219,Global stance,-0.489342365,believer,male,1.7254109,aggressive
2008-02-27 22:46:17+00:00,764190282,151.2164539,-33.8548157,Weather Extremes,0.605764726,neutral,male,0.121373475,not aggressive
2008-02-27 23:08:14+00:00,764198094,,,Importance of Human Intervantion,0.015495502,believer,male,,not aggressive
2008-02-28 00:03:54+00:00,764215623,,,Weather Extremes,-0.358864234,neutral,male,,aggressive
2008-02-28 03:07:53+00:00,764276052,,,Global stance,-0.667576983,believer,male,,not aggressive
2008-02-28 04:40:48+00:00,764299828,,,Weather Extremes,-0.681946055,believer,male,,not aggressive
2008-02-28 05:15:14+00:00,764310300,,,Ideological Positions on Global Warming,-0.411849359,believer,male,,not aggressive
2008-02-28 13:43:21+00:00,764452078,-75.07267,40.20789,Donald Trump versus Science,-0.763726005,believer,male,-6.1226163,aggressive
2008-02-28 13:56:02+00:00,764456942,,,Global stance,-0.026702656,neutral,male,,not aggressive
2008-02-28 14:11:35+00:00,764463079,139.7594549,35.6828387,Significance of Pollution Awareness Events,0.612566252,neutral,male,-1.3192357,not aggressive
2008-02-28 15:48:45+00:00,764504987,,,Politics,-0.591132569,denier,male,,aggressive
2008-02-28 16:23:55+00:00,764520251,,,Donald Trump versus Science,0.235676275,denier,female,,not aggressive
2008-02-28 17:44:42+00:00,764554141,-95.3676974,29.7589382,Weather Extremes,0.504267834,neutral,female,-2.4213183,not aggressive
2008-02-28 19:42:36+00:00,764598953,,,Weather Extremes,-0.09097996,believer,female,,aggressive
2008-02-28 20:05:54+00:00,764608031,,,Impact of Resource Overconsumption,-0.419272035,neutral,male,,not aggressive
2008-02-28 21:19:14+00:00,764635299,,,Importance of Human Intervantion,0.42114386,neutral,male,,not aggressive
2008-02-28 21:51:48+00:00,764647722,-93.26384,44.97997,Weather Extremes,-0.548349243,neutral,male,-3.1710482,aggressive
2008-02-28 22:25:57+00:00,764660194,-97.74306,30.26715,Seriousness of Gas Emissions,0.226060274,believer,male,-1.3332237,not aggressive
2008-02-28 23:25:46+00:00,764681546,,,Donald Trump versus Science,0.626640159,neutral,male,,not aggressive
2008-02-28 23:40:11+00:00,764686540,,,Impact of Resource Overconsumption,-0.383525568,neutral,male,,aggressive
2008-02-28 23:48:40+00:00,764689466,-83.7312291,42.2681569,Weather Extremes,0.738038541,denier,male,-7.9981,not aggressive
2008-02-28 23:48:42+00:00,764689482,,,Politics,0.831097786,neutral,male,,aggressive
2008-02-29 00:12:39+00:00,764697270,-75.1302741,39.9733377,Donald Trump versus Science,-0.464770555,neutral,male,-6.3629,aggressive
2008-02-29 00:51:37+00:00,764708893,-97.25168,32.93457,Undefined / One Word Hashtags,0.174763582,neutral,male,4.586276,not aggressive
2008-02-29 01:20:27+00:00,764717958,-76.87553,39.00455,Global stance,0.597540976,believer,male,-6.0706277,not aggressive
2008-02-29 03:19:07+00:00,764748653,-105.27055,40.01499,Donald Trump versus Science,-0.249988495,neutral,male,3.583134,not aggressive
2008-02-29 04:46:16+00:00,764767046,-92.4699,44.02163,Weather Extremes,-0.378811661,neutral,male,-0.9637581,aggressive
2008-02-29 05:10:29+00:00,764772969,,,Weather Extremes,0.262429743,neutral,male,,not aggressive
2008-02-29 05:34:25+00:00,764778433,151.2164539,-33.8548157,Weather Extremes,0.075858226,denier,male,-5.19023,not aggressive
2008-02-29 06:20:13+00:00,764788575,,,Donald Trump versus Science,0.071027041,believer,male,,not aggressive
2008-02-29 13:33:57+00:00,764865859,-83.9210261,35.9603948,Weather Extremes,0.174783809,believer,male,-4.8342366,not aggressive
2008-02-29 13:58:27+00:00,764875151,,,Importance of Human Intervantion,0.435966954,neutral,male,,not aggressive
2008-02-29 14:16:33+00:00,764882650,,,Weather Extremes,0.522401508,neutral,male,,not aggressive
2008-02-29 14:19:14+00:00,764883659,-72.6412,42.32509,Weather Extremes,0.604850735,denier,female,-9.887917,aggressive
2008-02-29 14:25:02+00:00,764885771,,,Global stance,-0.445090537,believer,male,,aggressive
2008-02-29 14:57:03+00:00,764899038,-116.78467,34.68743,Weather Extremes,-0.222270114,believer,female,3.071253,aggressive
2008-02-29 14:57:51+00:00,764899366,,,Weather Extremes,-0.527574152,neutral,male,,aggressive
2008-02-29 15:28:53+00:00,764913128,120.9822,14.6042,Global stance,-0.101742551,neutral,male,-1.309783,not aggressive
2008-02-29 15:30:02+00:00,764913532,,,Global stance,-0.471357897,believer,male,,aggressive
2008-02-29 18:11:02+00:00,764954237,,,Impact of Resource Overconsumption,0.055101359,neutral,male,,aggressive
2008-02-29 18:11:20+00:00,764954351,-122.3300624,47.6038321,Weather Extremes,0.651163859,neutral,male,3.1586194,not aggressive
2008-02-29 18:40:51+00:00,764964665,,,Impact of Resource Overconsumption,-0.502932906,believer,male,,not aggressive
2008-02-29 18:41:21+00:00,764964871,,,Politics,-0.319985369,neutral,male,,not aggressive
2008-02-29 18:41:29+00:00,764964933,,,Importance of Human Intervantion,0.340558141,neutral,male,,not aggressive
2008-02-29 18:41:35+00:00,764964975,,,Politics,0.443322986,believer,male,,not aggressive
2008-02-29 19:03:05+00:00,764971949,,,Ideological Positions on Global Warming,0.117649396,believer,male,,aggressive
2008-02-29 19:50:20+00:00,764986339,-79.04781,33.836,Weather Extremes,-0.747959753,denier,male,-5.0181274,not aggressive
2008-02-29 21:00:02+00:00,765007468,-78.63861,35.7721,Importance of Human Intervantion,-0.225845141,believer,male,-5.167138,not aggressive
2008-02-29 21:52:36+00:00,765023942,-78.6390989,35.7803977,Politics,-0.27360752,believer,male,-5.167138,not aggressive
2008-02-29 22:42:17+00:00,765039666,-122.6741949,45.5202471,Weather Extremes,0.488731382,neutral,male,3.4953048,not aggressive
2008-02-29 23:35:16+00:00,765056426,,,Donald Trump versus Science,0.106805738,denier,male,,not aggressive
2008-02-29 23:37:29+00:00,765057106,,,Global stance,0.539143518,believer,male,,not aggressive
2008-02-29 23:40:18+00:00,765057896,,,Politics,-0.431812826,believer,female,,aggressive
2008-03-01 00:55:02+00:00,765080036,,,Donald Trump versus Science,0.627573262,neutral,female,,not aggressive
2008-03-01 01:27:21+00:00,765089021,,,Weather Extremes,-0.647645931,denier,male,,aggressive
